71077088,70864915
63995244,63811518
896107851,895929192
121956253,121820622
127985726,127804362
121308437,121133442
112019584,111829104
41621166,41440680
2069543464,2069328926
2106275359,2106097081
2674140713,2632350711
2560056107,2559868288
2475979850,2475834348
68462383,68212273
2472357248,2472195778
2400134222,2400006783
2424320298,2424151040
2422795607,2422652695
58771657,58538004
91446087,91267452
94802483,94637463
88757973,88573514
58352447,58100926
2293321758,2293142310
70115765,69875968
89125640,88889212
64858413,64572062
70274637,70032165
64983049,64741277
2288118021,2287937414
2300233081,2300021018
89780983,89520974
54064393,53822326
2279667285,2279447164
2300607949,2300419228
76934618,76724480
76760615,76497039
2290481719,2290318182
2309537199,2309397876
2238775489,2238603696
53043686,52803277
2246416202,2246305674
68760355,68574567
70080123,69940886
76899643,76710489
83236168,83031302
2327936361,2327772383
65160922,64976439
2301626243,2301482262
83353358,83100685
2337817540,2337654743
75131220,74882393
2238380117,2238161018
73435734,73195294
2298317679,2298109098
98505147,98260215
2238404920,2238241374
2244009184,2243867060
2281472393,2281274570
2262830802,2262673239
2353259796,2353040548
2330002481,2329860551
2348603146,2348388700
83035811,82787465
2355498487,2355317191
56642598,56409043
2304377403,2304163041
60634446,60439104
71666943,71465873
2258343967,2258132400
2332635036,2332388351
2315406472,2315281614
2308266818,2308061181
2337072240,2336866529
90513908,90244750
86949226,86685005
2281564097,2281366062
62691025,62519990
2290449494,2290250413
72498512,72194804
69815375,69723053
69410473,69177295
73249349,73120522
2323647437,2323422311
68139833,67942412
74904957,74696546
70606054,70444267
2352035498,2351831271
65321865,65074088
2260907984,2260714319
71500557,71348118
2290622626,2290390507
2217814173,2217632860
2227509214,2227408156
2223483224,2223287749
91394950,91167894
96683276,96437169
87720542,87529273
74469722,74275881
2257131648,2256949017
2280940121,2280726049
62734984,62520667
2295649457,2295456128
2262403214,2262260410
2281263162,2281073051
2289502004,2289377899
86269770,86053787
90435120,90244295
2207786050,2207579619
2252368505,2252117796
2194484031,2194290944
75608015,75389941
76372777,76104457
2165808658,2165632566
2240453224,2240173398
2229517868,2229368928
63870887,63666317
70943857,70690729
58895639,58641144
68926263,68675185
2350443122,2350286286
2350278615,2350181238
2254926802,2254725781
2286787972,2286610404
78593108,78397877
44499849,44326352
2255925775,2255718244
2296176898,2296011927
2224741875,2224507161
2265261141,2264984534
64796017,64700732
101638157,101444955
75468960,75282742
71557735,71376335
2322996935,2322793516
2308075129,2307882577
2297064273,2296919837
2324039732,2323894914
74730426,74474475
66293087,66037638
2289944718,2289749855
2305739080,2305603438
2410916962,2410710060
2340038650,2339846851
2416525616,2416388824
66567879,66422203
2391622499,2391429220
2360763883,2360558290
2401247693,2401028998
2325807160,2325617470
2429942109,2429772351
2373639260,2373456849
2381673662,2381535242
75099047,74943117
69954962,69773742
73913215,73721806
2263714986,2263514998
2326465848,2326275718
2333910024,2333642204
65920192,65681840
86052481,85846870
2264897283,2264729491
60306112,60086889
68077724,67945494
85183547,84706045
2185517300,2185339632
63188913,62940004
69533127,69320790
2125744984,2125539542
64625374,64377718
2114073064,2113861466
2202736667,2202557495
2202660812,2202540769
88847394,88751211
89466296,89342705
92436784,92215797
70152825,69954366
2152319099,2152186433
67931670,67639962
2082140507,2082014125
2140837608,2140694751
2160401173,2160240328
2220231075,2220045362
77811300,77682811
62110868,61853549
58951216,58850761
2194437192,2194259458
2198315816,2198189213
2207769544,2207664535
2217778562,2217679689
79411868,79197264
92427354,92239613
94637185,94384652
2195207078,2194956320
68056814,67817220
58733278,58472920
2217006104,2216816417
66846642,66602692
55918396,55630743
2233878543,2233644851
50367155,50149159
2242872994,2242699644
56736750,56473751
88160799,87908971
58655197,58417041
59734464,59472355
2254227281,2254079645
2350220046,2350014684
101977903,101765868
2259268150,2259091749
2328102892,2327964514
80798886,80544745
2291586630,2291484210
78274823,78028686
78761308,78627993
2267246383,2267028136
2306416438,2306227740
71044574,70754060
59118745,58834889
77277072,76977955
2222824762,2222651812
2306973527,2306772743
66218563,66024292
2310344436,2310161326
2277439411,2277277515
45378384,45140180
2253412152,2253235107
43900621,43677011
2284483200,2284243479
2332863860,2332666378
2333366362,2333255191
2292626824,2292465354
61409419,61156102
67229375,67056528
74057515,73807175
2294409648,2294199230
2251907696,2251678393
2313640142,2313347635
2237217783,2237025781
2266978125,2266824795
2269019287,2268871349
79553508,79410067
97713746,97535197
81445137,81176372
73293564,73153439
61320458,61126123
64106182,63930698
2205376456,2205161675
80249471,79995826
2313063312,2312831952
2357372260,2357163694
55175181,54942495
2249754226,2249585240
90195661,89992588
55352866,55179360
75524724,75341548
2249978175,2249764549
2247298683,2247131990
72287167,72118900
60202461,60069494
60506077,60315481
2254906803,2254642727
2260923510,2260732129
72056821,71786190
73201239,72915894
2238172688,2237931122
59016908,58811775
2264069839,2263925190
2176214998,2176048637
2296132453,2295926101
2302125736,2301894888
2352165447,2352027230
2294177381,2294022104
2237162739,2236976632
71974491,71850127
72779255,72651427
72926426,72837700
45968206,45804327
88471055,88288929
91270385,91094671
67525361,67320972
71911030,71708099
2174033665,2173892087
79101503,78828383
2130403125,2130257330
2154742033,2154578807
2132960646,2132841563
2167399206,2167215726
77222668,77088288
79020999,78832160
76040429,75889216
71468292,71221656
2261827755,2261657229
2274918607,2274821972
2271224788,2271124774
90114190,89969525
2269741054,2269573427
2275233576,2275099674
65005443,64805701
2234561293,2234363786
2272855128,2272704557
2263790127,2263557426
2261209868,2261118557
89074746,88852596
76009089,75868665
80808939,80677168
2308482842,2308275270
58708302,58448350
2267288972,2266995405
2280166858,2280062479
2290207024,2290014289
2339748179,2339561936
2300012641,2299804757
2252167718,2251893975
84543453,84293349
2288779671,2288588654
2281157504,2280910739
2305633516,2305504320
69576327,69336676
98408666,98174542
75654283,75396662
2324073614,2323924403
2303258964,2303021061
2324818469,2324602222
72225599,72040378
2325565709,2325390467
54545456,54310418
60321313,60070850
2291258955,2291043746
64307657,64078917
2261026145,2260803287
2293691710,2293519675
2276587932,2276352839
70561674,70361495
2289523558,2289339026
91197162,90954140
2254700113,2254480724
2275641738,2275435415
82280338,82024314
2299529330,2299237802
2223184065,2222929370
2225292607,2225133027
2243402523,2243210143
69234350,69007779
2250557072,2250367951
2265540641,2265281150
71884771,71680900
72305443,72070830
49103303,48842028
2211131092,2210885287
72511857,72265265
2218573519,2218345841
2237650953,2237419268
2222863464,2222674170
66574418,66397549
122334026,122195343
2250082157,2249911284
2250985996,2250851139
69356432,69146442
2307736329,2307599503
82338780,82091563
2328678195,2328492734
2366759777,2366619298
2354301172,2354083165
2274507089,2274299159
2344690205,2344520524
74783655,74650068
2312988562,2312768341
2251893535,2251704758
2233632713,2233430529
2314282400,2314134104
2254937000,2254747269
61309469,61060284
2319461734,2319233791
2341722180,2341595321
85161886,84958559
76893083,76624966
2315808974,2315658164
2316222331,2316131989
2352991850,2352712375
76322764,76060955
2307425128,2307255961
83968940,83706657
61476478,61230790
2315979798,2315755790
2248256703,2248041157
2257036617,2256846355
2264371975,2264187833
2298127895,2297871515
2281434953,2281150293
84277109,84016361
2291773186,2291643611
75335377,75078108
2265587234,2265341404
61306528,61101521
77263457,77043624
2357714341,2357430404
2275513016,2275269507
146117670,145936467
105018558,104894011
117492925,117312133
2363350310,2363171089
50973152,50779462
75722496,75575228
75481262,75394722
79618537,79474802
60957142,60779211
64007545,63778076
64668221,64426571
2243471290,2243302414
62863949,62651387
2215199139,2215006168
2242458100,2242327992
71413034,71184500
79904174,79723860
82566985,82298014
2276421597,2276230190
2296783708,2296600578
2336367143,2336195836
66014490,65774574
2292492246,2292310594
2298841335,2298734166
2401489446,2401269486
66718994,66564219
69678410,69577711
2319826421,2319637552
2285685076,2285490682
70948748,70737093
2338191152,2338053536
46352687,46105617
95271796,94998601
2303754658,2303554048
90946930,90689100
2457100300,2456865951
107671428,107416438
74689647,74428800
2285694475,2285554798
2242826910,2242669048
43788647,43521832
76700060,76490643
78461228,78295411
2163093415,2162911240
2119329323,2119176696
2124397553,2124266111
2143093444,2142875310
62854372,62723395
66807660,66677893
73200273,73002110
60028877,59840073
2054982121,2054779821
63575963,63374991
79911019,79647883
2097384251,2097176067
67799530,67549113
2021568062,2021389289
80510118,80274987
79682408,79451347
2156012970,2155805222
2139066937,2138904052
2147851500,2147708893
77715531,77502716
2228820047,2228669341
2209030317,2208891065
2276852041,2276596126
2252128553,2251887303
122194188,121976111
2356965129,2356767280
2357014468,2356920304
66803739,66596650
87069706,86840228
60876883,60643421
2316169933,2315952490
2261060473,2260833631
2312266576,2312083044
2278145277,2277923473
151951417,151764265
2550156578,2549963222
2487180792,2486996969
2596364235,2596177872
2454878725,2454665669
2465214857,2465017674
2468262847,2468056074
2519674795,2519476058
76191263,75923066
82378082,82132231
2508152630,2508015785
2545186935,2545023922
54050002,53854772
78459051,78222289
2384160727,2384000926
58239844,58100808
66195270,65955090
62583470,62484669
2233857277,2233629507
2245518042,2245409372
82360431,82174364
66698790,66492325
72825000,72566466
2225880204,2225698535
2284900878,2284768931
50771348,50531807
91048830,90808695
2235566416,2235359522
2249116897,2248913710
78747504,78525842
80282960,80096858
2279096362,2278908586
2364304622,2364123179
2241234310,2241053193
62899027,62711789
2273278130,2273083949
2250295557,2250159524
68157028,67907521
58016339,57902695
75089730,74888849
76542503,76403437
2274815195,2274620836
2290291444,2290067799
2229378437,2229206932
75083483,74844919
2258712029,2258490934
40844973,40660563
74940048,74798194
80435940,80262772
2139165126,2138911020
73923835,73709910
70905940,70668845
65209550,64981507
62701387,62486773
2146050383,2145859901
2211660522,2211484053
2227781327,2227643896
69957220,66726842
60235824,60105394
2183768345,2183585776
2184429314,2184282150
57741274,57552431
2176635853,2176452744
70683824,70515640
77721800,77549403
2186706110,2186461197
2202264672,2202053323
85300880,85043834
2220846927,2220585787
2191901303,2191623298
2226383657,2226141179
2301972200,2301743034
71626389,71377225
2286461311,2286307108
2351518822,2351379214
2268806491,2268633899
2287051188,2286846034
92729336,92581492
2261709800,2261433380
75884640,75693053
70287579,70051579
73799491,73659841
2163396733,2163186499
2228653428,2228476815
2167157240,2166950160
97254678,97000357
2193857856,2193599782
62446075,62189038
2252584994,2252380099
2256026713,2255878880
2260170973,2260036240
2255588811,2255464321
84780041,84562739
84485387,84385837
2148222447,2148077807
2153166340,2152972658
74489511,74297498
72542501,72275801
2170001889,2169733210
2143560488,2143371059
2192669201,2192462067
2202427473,2202213269
96095830,95829793
2328934821,2328755954
2374869479,2374635385
2309395158,2309210506
2309143398,2308972066
2258060074,2257845847
2323663696,2323425263
2304379822,2304120098
2381117927,2380943062
66961141,66747977
67862039,67692647
67642273,67516632
64968652,64737272
2256415993,2256223809
73385400,73151249
64507173,64319119
2199131561,2198916673
42904735,42667971
2223922326,2223746736
2232756738,2232611510
2214822138,2214566857
2217635956,2217535099
2195007381,2194772584
82580273,82382899
83117827,82987343
58040487,57802898
2171968608,2171692907
62140619,61863764
2250075355,2249836477
2219383930,2219154798
52409108,52138831
2208820616,2208553534
2193310462,2193092310
96061498,95780545
2256595059,2256427221
2264659058,2264454435
2318792309,2318644895
2257237330,2257007945
72214762,72018641
81120104,81019672
2274009903,2273753451
2219016056,2218765350
2227941227,2227738366
2248850165,2248616932
2262763980,2262528267
86972897,86731917
2217509763,2217319803
78099355,77840276
2292586265,2292328340
2301943891,2301759721
2301060091,2300892400
2321529381,2321325522
2337124292,2336947001
152095594,151944392
2422866316,2422659690
2439390260,2439258049
2473045850,2472852922
2377578802,2377398730
106968803,106712864
79816261,79565190
2387284439,2387094988
63652837,63417479
50350206,50109726
2404051017,2403843089
2405714506,2405617553
2392202655,2392048044
59543736,59447897
2509881795,2509706674
65925469,65740702
2330288704,2330107598
65994396,65792620
75445720,75230922
2286614141,2286448879
2292038613,2291879453
2291629885,2291528476
2201652062,2201465686
2207578944,2207391890
59197423,59007491
88272864,88042572
59541997,59320554
2152973541,2152723629
67998753,67751810
