133697358,133514617
65898538,65792697
42247624,42153120
79498887,79342369
1297622124,1297456329
1601669025,1601560041
1699613209,1699514728
208672704,208564271
171169775,171064876
1930136550,1929996431
125496639,125396128
1961444178,1961329261
2135136658,2135018259
106147391,105991885
70441811,70276968
113058889,112887566
2413946978,2413823008
101266389,101133456
106319971,106211918
2495546765,2495387347
2583354875,2583189829
2590347759,2586851201
2540672880,2540543382
98182679,98026380
77798794,77656143
2457815993,2456893483
2540019698,2539920319
2494624617,2494525009
119808934,119711756
106323065,106224429
2536451907,2536381901
141052161,140957327
125939768,125866793
135339892,135254216
119940440,119840284
134477323,134370185
119673106,119548403
100578443,100424465
2593420558,2593312699
2623457349,2623342018
2633380428,2633254496
90286030,90116550
96413160,96244346
88265446,88108839
2512974636,2512861784
89972469,89821665
2493924551,2493805668
2432691080,2432596976
2482706169,2482610340
93509644,93350580
2622454538,2622303912
2498946974,2498834432
155360507,155239587
104160495,104052401
105353945,105248187
95488235,95325046
2417093877,2416993798
2446766420,2446655101
2447932165,2447777626
2420126284,2419999272
2438364105,2438214266
2444022459,2443951981
2635118320,2634995976
2386717833,2386589647
2329203685,2329082617
152881678,152792765
147620651,147560564
106092452,106006308
112632711,112545749
2384994883,2384914630
2346763240,2346651799
2351135831,2351036292
2368160049,2368054321
2388050199,2387898059
86948672,86752412
92207765,92059453
2467699539,2467556394
93456685,93304730
2478359068,2478286502
2419184035,2419099445
109170418,109013347
126000225,125919980
144897553,144805603
2417501927,2417402474
2435007434,2434920627
103074467,102990777
110255425,110166744
2393704827,2393618337
2473111412,2473017079
134155553,134043904
147583423,147491417
132005290,131903990
68151097,67987984
2308894695,2308768055
2311144233,2311083013
105152866,105054307
108368032,108306856
107682435,107540663
78648291,78490271
2348178437,2348066304
2388841513,2388704915
87985678,87839602
2460165085,2460055051
2433196039,2433078766
81240083,81127067
2513846474,2513760688
76427397,76271391
2487436363,2487299381
2531080816,2530990318
2410990881,2410932766
2434986143,2434926154
103648363,103548732
91764618,91704107
2471025255,2470926241
2357218731,2357103204
2404933788,2404850606
111784790,111700517
2387370157,2387253688
94900431,94821197
2383710729,2383633213
150903880,150806314
151385832,151330493
2401174193,2401081187
2329553993,2329474992
2431102318,2431022216
109219373,109133742
119329488,118980021
2380861223,2380777742
2424462458,2424378973
85985984,85832033
86676798,86593852
2428894397,2428793624
154389599,154295921
94939238,94794624
2414413582,2414287129
2460174179,2460088476
2396240139,2396161021
2421317959,2421240737
2377934620,2377841470
93287731,93140278
78928325,78820498
2356630965,2356543528
2401607579,2401507035
2426378337,2426275191
2368721614,2368620442
101521274,101393739
2312461947,2312347736
2341881873,2341756167
2374332237,2374236792
2358526044,2358449165
2384234332,2384138346
2381787444,2381701974
2309096748,2309008450
2292839448,2292730138
117839977,117697678
81309111,81168142
2318336057,2318243601
99984827,99885015
2351637230,2351518169
142653576,142551345
2379238821,2379146544
200724882,200638489
227945212,227850905
243889114,243791701
242977794,242831445
2823092442,2822989558
114880897,114782140
93007718,92810896
114821908,114717572
2876602150,2876522665
2897010736,2896946155
2906457209,2906371224
2908426177,2908370174
102856506,102780454
2884475290,2884393699
140017539,139937788
142879629,142824134
141605655,141509455
2819453591,2819368960
2752411773,2752336523
107064430,106953440
2979728226,2979609526
93981528,93823880
2432278153,2432178322
87670279,87529089
99227967,99080626
2496171409,2496077390
2488943058,2488878036
2506192154,2506099490
2442199591,2442098038
2412216167,2412145637
2297005890,2296895576
2296919131,2296846921
122119035,122024823
125683879,125632327
2279510171,2279408826
99964674,99866154
99201710,99146113
68947626,68829813
99942586,99793046
101417954,101303940
98458078,98325689
107926167,107811229
2274555302,2274407108
78352924,78198976
91286178,91206128
2298942138,2298841808
89299114,89194663
88167243,88079497
2374276353,2374159817
2385748157,2385679503
2403504593,2403440598
105687888,105535631
73340468,73240052
2367630343,2367544247
2390574961,2390463900
2372993547,2372905220
101020722,100923123
89131208,89000934
98754441,98663567
94807449,94667198
2424608253,2424509497
2369496284,2369396979
2313621678,2313545771
2316052592,2315981973
73340081,73182364
97971348,97840547
103355148,103241918
2356658428,2356552794
2329974901,2329889420
2334826433,2334738605
2279284703,2279171436
2323879036,2323796618
140076921,139968525
231757934,231676607
83017154,82869052
2459874885,2459770897
2432751121,2432638849
2415151952,2415052489
2409796730,2409689992
2413606072,2413548409
82104283,81986306
81826550,81771191
101798274,101674091
106572269,106453039
92685265,92583210
96871708,96800496
172385930,172306067
2570386156,2570269411
2581619942,2581561770
2430020826,2429924566
2450630338,2450550008
96778474,96667898
98725629,98627509
2458920530,2458814971
93784760,93695164
82501187,82386465
2466013096,2465910599
86586432,86466095
76126458,75984403
2464454511,2464350390
2472901367,2472797370
73670056,73546277
144411132,144302416
70573121,70422954
111606673,111468516
2487132162,2487025321
2486790892,2486502532
2487867786,2487749965
2428251593,2428157034
2426567383,2426480300
2440739377,2440670859
88180883,88039403
92758960,92645451
96882100,96783506
2419152100,2419063121
68404747,68263409
2358164015,2358093423
2345321717,2345206786
117552402,117481393
113691478,113613332
88155971,88042076
156344830,156243584
95804787,95630420
2421551749,2421434022
2454268399,2454170612
85473099,85366262
152543142,152450665
2477434024,2477338273
89927409,89787053
2494876715,2494737682
123608339,123463185
2534202381,2534111844
2545606938,2545533103
2535732928,2535642854
2510443623,2510337151
2502991955,2502929301
104287589,104185428
164577491,164417130
2495714985,2495623191
2438703883,2438611539
2427037039,2426936395
80859110,80720307
2414428198,2414323175
88055943,87909111
88842938,88745085
2381979340,2381862905
71040619,70896222
2331843196,2331768532
2349387666,2349307226
2350834333,2350730202
2452136864,2452061677
2430440129,2430341798
98007371,97850816
2466507145,2466411055
2385010410,2384918656
2400190276,2400091676
2406319063,2406234435
85260845,85148224
85508377,85433444
80276167,80125687
2470669957,2470541959
2419329266,2419249442
2421305098,2421231050
