227223346,227007039
9884973,9684527
227308675,227093732
226378177,226133935
9943850,9736865
9822825,9637067
9782909,9587918
226027026,225816928
9909287,9696187
228572711,228253422
228049702,227824928
228161729,227960033
262641296,262364212
227304760,227075748
241715643,241470238
10215340,9929100
9997778,9795452
226686565,226476084
228221592,228020429
230318120,230046564
227431388,227194951
226993002,226794846
10201284,9980134
9837484,9660321
9692315,9516370
10436857,10261385
10136641,9953500
226605387,226388441
226718987,226487612
226280429,226085072
9993805,9762196
225572879,225331111
13091677,12863410
9926782,9736009
9810623,9621903
9833871,9646259
10036333,9848262
226772106,226552517
227005844,226762710
227741375,227531496
10006717,9828817
9859176,9677161
226974303,226642684
228070146,227875646
10009264,9822799
10391173,10210584
12657128,12466338
226931790,226708854
226782264,226554495
227182936,226987051
10145755,9961889
9826116,9641350
9851304,9652432
227098224,226859979
10043332,9854928
10064302,9889721
226429508,226181494
9698393,9477035
226185350,225935038
229122156,228837349
9844413,9603060
225807117,225565310
10092468,9886402
224356862,224123037
9860736,9618019
225923917,225680208
227282832,227028880
227425133,227190434
234082715,233840857
227433703,227201295
226837261,226633775
228190183,227886415
10091891,9897920
10343565,10133991
228754083,228513619
9761593,9577037
9851584,9669321
224661734,224406556
224890958,224696344
225613807,225418025
226430979,226150050
225299486,225058947
225190893,224953591
10013937,9756057
13277999,13092135
9940018,9742713
9682160,9499760
9957907,9775348
226415555,226216920
9579662,9403299
11982371,11804638
10066551,9882838
228019869,227767107
10159161,9975276
9973094,9777860
10238318,10050812
9959330,9754205
226905500,226711724
227353606,227127718
230953851,230726935
227143395,226948629
10971588,10796276
10106915,9905751
226975931,226743811
228658269,228450148
9997762,9806776
229373077,229175600
9969290,9764320
227133082,226836929
10092462,9896572
228018517,227798850
230183667,229982902
9886486,9695962
228009066,227773411
229829556,229633535
9895054,9699332
228228507,228036652
229001110,228762063
10286422,10010080
232341505,232147806
9892277,9692177
227886968,227655539
227156484,226813434
230061096,229838667
226712073,226506080
9832412,9608114
10115979,9895494
26954030,26755359
10018863,9835418
225356570,225154661
229147163,228952725
229354673,229117538
10006634,9796154
9819610,9626619
230144136,229923889
228109747,227910420
10246880,10023046
10092278,9887004
229809263,229551764
9900880,9650740
228102509,227856278
226195431,225915728
11967588,11786286
227779747,227572982
228087680,227868804
227831148,227587391
9972726,9794494
9876969,9689538
226284076,226081984
226137587,225886285
224876472,224679482
228321447,228076563
227875041,227577730
10162856,9919368
227054791,226825311
228562053,228319311
227466047,227174507
228012363,227761791
227356448,227094009
9989488,9759161
227753913,227484934
227370289,227118902
227510204,227245583
9868144,9655038
9964580,9703170
228629600,228375054
10011589,9782342
10017115,9775374
9770995,9530473
9743360,9518800
228335085,228062713
228939391,228711713
227256275,226966958
9735067,9512050
225917922,225652460
10247007,10009542
9690120,9464195
9888146,9646874
9917142,9663007
9843526,9652814
10141835,9907927
229234811,225753088
226154395,225871085
227917019,227602663
226050031,225797427
9977582,9721686
227700023,227483275
10036504,9767559
226096115,225851174
227233421,227021558
227601682,227315373
9748416,9569067
10139994,9946507
9818594,9632500
226149362,225924563
227870161,227614930
9820666,9638896
228399008,228197683
227129578,226918063
10094178,9890361
227670505,227479764
9946115,9716647
9976985,9750840
9916846,9696998
228211958,227926339
227838338,227579328
9969208,9729207
9880963,9619326
227064563,226804820
9953783,9699898
9966596,9751468
10060712,9849787
9900635,9688371
227407657,227211090
9935164,9733799
10104456,9911747
225574197,225361689
226609330,226356419
225241947,225029519
9922105,9700887
227768274,227566275
24164041,23979131
9888018,9678593
228009926,227760585
227786312,227556521
11834886,11617529
227188151,226930571
9925745,9734017
10015286,9804475
228442131,228212299
228961660,228728132
9654173,9474252
9909190,9697470
227066335,226842817
9920137,9703824
226145760,225912735
225737303,225448587
225881144,225624619
226339650,226094087
226103181,225811320
9892695,9690791
9936009,9759283
226599444,226405301
9930708,9732598
228313002,228049871
228553211,228303555
226858489,226653072
225374550,225160974
227221139,226997590
12596687,12407427
9982256,9749888
10001001,9820338
10095030,9901685
9916777,9741095
10250115,10071488
228355417,228152851
9808078,9631715
226387326,226147268
227155386,226956107
9828706,9618591
9843798,9595651
9772985,9538499
10036818,9830340
227302847,227026067
228256091,228002518
227926892,227691208
11834551,11621134
9615125,9434382
225197383,224961808
9789823,9607599
227146622,226888033
226827629,226580236
10234046,10014635
9901365,9659380
10107726,9857458
233959665,233740338
226298420,226087173
226602205,226399009
226934362,226691096
9809060,9631199
9926349,9747061
10036070,9824746
9798997,9590845
226081506,225873333
227731624,227487744
10039311,9840441
224782584,224585832
10126139,9939016
9781782,9605116
9623599,9404472
226331414,226028967
225911260,225655130
16592540,16381033
285062743,284840385
9972366,9787692
10264096,10043304
226301194,226102747
9719883,9542814
227512319,227317540
228366352,228124099
9973504,9794209
226666217,226465996
225840066,225615638
225432839,225234720
9919317,9726677
225333890,225127830
226127517,225903732
10109799,9875174
227305785,227084061
227272450,227078195
9760181,9572473
9828191,9620884
10046915,9866263
227795954,227597333
228908794,228700785
229443040,229214786
9752405,9558827
229858022,229643782
227494564,227290950
227494876,227226801
226129499,225938799
227029891,226826859
10355326,10180472
226263429,226012006
231069372,230863646
226492522,226292306
9906696,9720376
9748835,9543115
227326601,227121495
9754969,9563404
226179988,225987874
226363117,226132276
10193736,10010644
228366578,228155187
10198957,10023200
9937059,9729442
10027083,9822736
226493801,226268729
227205652,227012651
227323238,227133173
227704323,227514000
228062486,227769584
9865137,9669507
10131175,9938786
227366769,227174038
10075216,9837368
226604571,226319779
227980162,227707403
226488735,226249244
226922385,226111445
227181150,226940465
225458561,225216655
9924653,9697394
226207613,225864839
9960920,9717614
226090804,225852519
9779315,9569137
10221754,9998324
228535870,228292576
9856562,9634933
228526870,226703648
9971500,9754250
226438079,226203425
227924184,227643021
10162940,9894832
227401556,227158163
9601508,9360177
227918359,227694593
10179887,9902745
226921522,226691670
229042573,228801616
228632386,228379421
230061359,229812517
9939918,9728849
226340665,226098601
227215714,226948273
228294665,228032798
228470311,228218942
229810968,229545304
227339402,227106177
9745435,9498025
227816316,227587734
228005779,227734530
226142025,225904472
10079812,9865660
9767665,9546819
228267504,228009403
9983754,9729242
227088341,226864116
10013637,9824791
9859857,9686517
227520633,227316885
229924847,229684937
227347257,227144617
228034828,227830829
227044167,226825521
226852844,226650468
226316081,226110548
229906359,229678880
9867924,9681107
11618182,11428146
9794817,9600116
9920468,9759068
225586152,225398116
227027296,226814046
9710375,9486822
9805716,9612506
9777757,9577869
9942594,9767025
9651540,9483852
10108172,9874989
10032940,9816545
10118968,9876046
227887250,227612656
228272623,228023421
9861868,9646048
228026136,227792118
10198038,9984913
10256983,10009950
226990645,226760494
227627043,227385103
227229646,226971026
9883085,9650061
10469193,10245542
10225344,9998942
226765258,226517959
227024623,226750315
9802951,9574824
225790662,225553355
227729056,227474966
10166397,9946425
226350631,226122758
9786913,9568475
225825117,225561504
227059438,226811411
228928157,228689216
10248615,10025237
15731896,15554695
10250390,10054532
226826097,226627227
9760175,9573950
9987474,9808669
225667713,225452105
225737812,225522560
10028338,9791090
9941409,9748347
23239695,23057914
9930951,9750771
231593094,231404706
226865740,226631754
226362975,226166188
238235513,238027291
13198131,12991931
9710119,9526101
10066192,9896493
228667480,228479552
10071053,9882440
228862875,228661984
11491446,11291514
225978834,225770418
9839214,9652806
9956221,9773722
226492292,226291940
226509235,226287618
9968429,9758546
9790913,9608378
227813187,227614972
225583676,225375405
227227732,226983402
9861893,9628523
231419614,231141025
229674086,229429779
229215445,228981138
226937005,226670419
10220482,9998685
228273927,228038522
9869802,9609835
9774121,9567823
227217858,226984110
9902010,9687672
226774962,226533730
227432794,227170055
227786146,227497155
226574840,226330955
9857739,9670774
227035202,226779793
227392032,227144654
226027363,225791437
226482175,226218712
227904264,227679583
226524968,226291252
226720708,226457494
9917590,9738376
9910947,9728429
9831726,9648052
9990789,9815929
227161087,226923325
10224876,10003180
226992235,226709733
9735012,9518131
9838294,9619611
228643563,228404653
227145853,226895594
10045228,9874127
231333319,231108888
9926334,9722852
26894073,26682659
226805121,226560623
12463305,12261512
9921667,9717472
230192573,229996186
225409372,225207194
227340100,227136298
12435592,12255279
9913236,9731256
227276117,227074508
232575760,232368861
10027192,9836217
9997698,9819417
10015299,9837372
227619908,227414311
228717696,228510477
10080424,9853494
9935287,9742757
228785274,228546206
228008578,227823900
229151014,228946538
230831566,230642277
9979933,9797545
9868275,9694804
10010721,9822072
10064604,9865487
10108008,9926295
228049580,227844825
9926884,9754573
9795521,9622506
227559458,227367361
10299861,10128887
225513151,225295432
225931669,225739109
10054885,9869917
10533974,10359993
9895198,9712205
226139307,225911979
225753190,225555662
9850708,9670421
9892556,9657728
227938758,227730416
229622104,229433040
227207375,227000574
226996770,226757703
25163191,24973594
226614417,226423514
226050431,225841865
226100134,225848022
225849240,225628074
22348049,22145101
227508471,227296211
227246341,227030749
228718091,228528742
10064812,9888390
275168255,274956356
9806524,9623546
9725352,9547669
9819754,9645771
227867282,227670386
228761921,228576656
227851518,227650941
228969796,228780993
9900763,9728069
226127682,225945861
10095535,9883362
226473614,226225772
226074148,225839061
9914527,9707828
225793258,225553099
9731260,9529396
226899274,226645830
228049703,227853020
10156281,9962237
227698673,227499609
10375661,10188310
228947617,228685084
226885136,226660325
233037793,232856087
228825933,228592990
10290302,10112453
227907706,227720403
229131410,228945273
228261111,228035861
232044306,231806049
228460561,228248537
228675829,228488980
9707568,9531180
9627307,9452460
12446437,12254561
