17267889,16183267
53952766,53697302
541875573,541654082
151728390,151507812
1002286233,1002069103
1520263413,1519959119
1516286663,1516043360
63955477,63678506
1370842227,1370635261
1411254884,1411024098
64467131,64285660
36108541,35924466
1355183421,1355019493
1183219787,1183018118
88758636,88584022
82351980,82194684
111622633,111400416
101236967,101084522
116260356,116048401
1384556610,1384324281
1354646126,1354507599
1384442545,1384280658
1336997825,1336786615
1216900654,1216727836
1050138846,1049701113
93815887,93563418
89549172,89403805
1388602709,1388328751
1390751799,1390623728
1392387086,1392272787
1383674989,1383536477
1276110199,1275931773
1277999419,1277835185
63090447,62839370
64862302,64682267
65049423,64791119
71513223,71339775
69509679,69298254
63517050,63374453
63247862,62994085
71397951,70649022
1318996365,1318757917
1327959051,1327805262
1325440054,1325316683
1320531456,1320362617
86554261,86310006
74459623,74314821
93503681,93262351
1280625639,1280447816
54573643,54309749
1356190090,1355956107
48047777,47769907
1477411644,1477177957
1493686969,1493479868
1468658961,1468379020
72241943,72098795
1439004836,1438753536
75932996,75653569
58818840,58600010
1447108884,1446899393
53231739,52984839
1357567671,1357346394
56752312,56461282
56981328,56624289
1386155504,1385929354
1367129140,1366933495
53593421,53327111
1382623569,1382449204
1375442505,1375206227
1356725918,1356593355
1374057298,1373761506
1359474751,1359263022
1391697020,1391469634
1378575500,1378433364
66684875,66453128
1387155126,1386999310
1399736646,1399556677
46153282,45888938
1322813639,1322510609
1325239490,1324945627
1348606930,1348359216
1382221017,1382032573
1354765063,1354607023
1399904125,1399759639
74788779,74440083
1344335162,1344126322
54484174,54222214
1372565736,1372334334
55069553,54779957
73906068,73665073
1350266007,1350065035
195948545,195701055
1481629959,1481461381
1494591283,1494460829
1483698000,1483491753
58315010,58136163
77034850,76847171
90060687,89824972
55205812,54945920
1452611532,1452392415
70469509,70210026
1521305361,1520900042
1430657703,1430461158
1513953994,1513745975
1528513428,1528373463
68945770,68738910
1515425413,1515220398
74539948,74260779
1674566889,1674323739
85278666,85095762
72966638,72734140
1379955577,1379737326
81789350,81593477
116539329,116390471
1346252497,1346026613
52515414,52281263
61751351,61466878
74745828,73848758
1353920733,1353700664
1352652674,1352383889
56567157,56352005
43614456,42282709
1402782232,1402620124
1380865401,1380695583
1409400682,1409168596
43862293,43645986
1298999819,1298785330
140442144,140275288
142510911,142397781
1309782393,1309573918
72840589,72557982
123881779,123698179
76902645,76724620
